species,pond_area_m2,pond_depth_m,stocking_density_per_m2,stocking_count,initial_average_weight_g,initial_biomass_kg,culture_days,survival_rate,mortality_rate,growth_rate_g_week,density_growth_multiplier,effective_growth_rate_g_week,harvest_average_weight_g,surviving_count,production_kg,production_kg_per_ha
Litopenaeus vannamei,944.5411370305204,1.3901172883955484,41.08240243621631,38804,0.12230074847152585,4.745758243689089,117.0,0.8849489404634402,0.11505105953655981,1.234437564831017,0.9639754185428755,1.1899674682230277,20.009880104599816,34340,687.1392827919577,7274.847604332076
Litopenaeus vannamei,259.97927919187407,1.3897620659708176,114.85813469737674,29861,0.7982835047959894,23.83754373671304,128.0,0.8685394252227818,0.13146057477721818,1.7580831284612954,0.798717778277876,1.4042122503924237,24.611345265049593,25935,638.2952394490612,24551.77356569161
Litopenaeus vannamei,383.8994548529413,0.9131193809877128,100.86998629016858,38724,1.6529365386631905,64.00831452319339,117.0,0.7140831808583522,0.2859168191416478,1.177522400909277,0.8300512307100223,0.9774039180633657,17.98954488343659,27652,497.4468951167886,12957.73903370984
Litopenaeus vannamei,5076.57914421794,0.8427666752519268,29.489561351880333,149706,0.12488282532974389,18.695708248814636,124.0,0.8656648911818214,0.13433510881817856,0.8639247652865968,0.989943382571788,0.8552366044353517,15.274788389613116,129595,1979.5362013519118,3899.350616067002
Litopenaeus vannamei,7776.576108696152,1.8929287639567434,26.446538170146482,205664,0.6027108504559573,123.955924348174,131.0,0.8410959588693254,0.15890404113067458,1.4205304092179944,0.9967597544988719,1.4159275419503101,25.014934176264173,172983,4327.158358612705,5564.349011866369
Litopenaeus vannamei,858.2676592997444,1.2253117419576618,41.80926167900303,35884,0.05580302764767649,2.002435844109223,123.0,0.7848704686148169,0.2151295313851831,1.4928495197299425,0.9623472538390332,1.4366396357070297,23.688895696344026,28164,667.1740583918332,7773.496428097695
Litopenaeus vannamei,2354.560878827587,1.0212443540517255,126.18801475290141,297117,0.08036361392849305,23.87739587959207,153.0,0.7275345985661033,0.27246540143389675,0.503581369251121,0.7733388469535007,0.389439035443927,8.592388245774325,216163,1857.3564203713154,7888.3346660212665
Litopenaeus vannamei,712.8921331247344,1.7165512921749175,81.80562755990903,58319,0.9208144526479688,53.7009780639769,114.0,0.9386345848567439,0.06136541514325611,1.3206597241067801,0.8727553942658037,1.1526128982037804,19.69193879482382,54740,1077.936729628656,15120.614740183279
Litopenaeus vannamei,2464.9205860259617,1.3917792367065525,58.51982724832937,144247,0.011764462598927196,1.6969884365074512,136.0,0.8068468144023349,0.19315318559766514,1.4062147118043435,0.9249155869637422,1.300629905565564,24.060452141240862,116385,2800.275722458318,11360.510915984634
Litopenaeus vannamei,200.72545716744546,1.2824973713867287,61.63035636407921,12371,0.05188526246058741,0.6418725818999269,164.0,0.9137179954686105,0.08628200453138946,1.3445236157379368,0.9179480017444626,1.2342027663648787,27.26581820748363,11304,308.212809017395,15354.943681123787
Litopenaeus vannamei,3070.1619907248923,1.501995385045896,96.45394017685476,296129,0.052421023966450056,15.52338540616089,122.0,0.917044269335234,0.08295573066476603,1.709769049762995,0.8399431740038453,1.4361088424714685,23.53855252046081,271563,6392.199938113899,20820.399566619104
Litopenaeus vannamei,6972.462595780527,1.5541938768042411,86.15624657860539,600721,0.1778426943079239,106.83384116735036,127.0,0.8772028906864946,0.1227971093135054,0.6718066885770122,0.8630100076639239,0.5797758954575226,10.696633940465833,526954,5636.634041464233,8084.136650478859
Litopenaeus vannamei,5678.911616145258,1.9290321222672664,49.42736289408663,280694,0.05453225778252509,15.306877566008097,124.0,0.8583081356127091,0.14169186438729087,1.4087699065030534,0.9452827071172459,1.3316858309245159,22.73667817424721,240922,5477.765979095986,9645.802487086767
Litopenaeus vannamei,2338.1700077057008,1.8935033933965606,77.56068846695337,181350,0.6729189972592321,122.03386015296175,112.0,0.9212757178612192,0.0787242821387808,0.5403016860131408,0.8822640578340244,0.4766887579565185,8.299939124563528,167073,1386.6957293582022,5930.688208249149
Litopenaeus vannamei,354.19166950881873,1.1033888355641062,25.476275688407615,9023,0.08721522636740707,0.786942987513114,90.0,0.9084678047702011,0.09153219522979894,1.738279796127745,0.9989331424579669,1.7364252992170823,21.38945416209168,8197,175.32935576666551,4950.126467113313
Litopenaeus vannamei,400.80625436559444,1.6368017308813145,42.31469634741407,16960,0.014321535967847963,0.24289325001470147,97.0,0.8911907721510572,0.10880922784894276,1.2350391458741956,0.9612150801817925,1.1871382516291173,16.46466587997133,15115,248.86342477576667,6209.070394115321
Litopenaeus vannamei,318.25304453274134,1.814824681495014,135.82372658225952,43226,0.301140719503112,13.01710874124152,134.0,0.9184230325392383,0.0815769674607617,1.1177413810050139,0.7517548524557387,0.8402675069610978,16.386261567044127,39700,650.5345842116518,20440.796887481963
Litopenaeus vannamei,262.6159996456225,1.6384441413024124,29.070644492479968,7634,0.6791261079522626,5.184448708107572,123.0,0.8758529539717026,0.1241470460282974,1.2809855518398956,0.9908817563368448,1.2693052134492382,22.349814662237446,6686,149.43086083171957,5690.089752085309
Litopenaeus vannamei,2430.1311816400457,0.9028697686551025,52.391076977180376,127317,1.7852568442681125,227.29354564168327,99.0,0.8516012832494626,0.1483987167505374,1.036276057658219,0.938643987571116,0.9726942909847864,15.541933245338662,108423,1685.1030282593538,6934.206025545141
Litopenaeus vannamei,735.1191968525492,1.9309745505464657,70.81150386191773,52055,0.03555860339487884,1.851003099720418,141.0,0.824521577951561,0.175478422048439,1.4044065632603513,0.8973822313493043,1.260289495460182,24.3017020205451,42920,1043.0290507217958,14188.570441196185
Litopenaeus vannamei,767.3054524566675,1.2753275097526622,72.63748007239406,55735,1.070780059405953,59.6799266109908,114.0,0.890006095241906,0.10999390475809401,1.2605075849600047,0.8932920446378373,1.126001397850425,19.408517110112875,49604,962.740082730039,12547.025172930182
Litopenaeus vannamei,529.9000030850314,1.5682255887964962,35.22777069809911,18667,0.7883073288826334,14.715332908252117,127.0,0.8621720315477075,0.1378279684522925,1.3134457689432946,0.977089793636258,1.28335445532922,23.172953394645216,16094,372.9455119334201,7038.035662618683
Litopenaeus vannamei,632.6267853563329,1.411278594003925,52.109871052646156,32966,0.054933310951350775,1.8109315288222296,130.0,0.7744192008371229,0.2255807991628771,1.2741955098008182,0.9392738888420726,1.1968185716357218,21.90635738876032,25530,559.269304135051,8840.430362429839
Litopenaeus vannamei,338.2672000421559,1.4669484935061994,32.40243617571562,10961,0.03806389107992705,0.4172183101270804,114.0,0.702956064922208,0.29704393507779203,1.558409471638744,0.983418542966397,1.5325687719440062,23.26056561091837,7705,179.22265803212602,5298.257058614928
Litopenaeus vannamei,2681.471435156026,1.7478523239140538,78.84942978270371,211432,0.24539267485361865,51.8838640296503,132.0,0.8072552146491228,0.19274478535087725,1.049448747542533,0.8793772772867436,0.9228613822659358,17.647921597582695,170680,3012.1472582754145,11233.187938472845
Litopenaeus vannamei,952.5900478917046,1.25303853859445,43.78770248968979,41712,0.37089538777581976,15.470788414904993,119.0,0.9108152528463278,0.0891847471536722,1.7037461428452598,0.9579155464230948,1.6320449173898572,24.9726933964433,37992,948.7625675176738,9959.820277542247
Litopenaeus vannamei,157.74134511831048,1.3000539783368543,67.09762726081567,10584,0.9098125736759378,9.629456279786126,122.0,0.8734959105115732,0.12650408948842684,1.3351457058506355,0.9057013149357729,1.2092432214197713,21.64168332519195,9245,200.07736234139958,12683.888437196721
Litopenaeus vannamei,609.6862260551933,1.8032430399508008,79.45641500393005,48443,0.07927710134786499,3.840420620594624,105.0,0.8437092011029124,0.15629079889708763,1.0495203819434369,0.8780176303911967,0.9214973988012402,13.901738083366467,40872,568.1918389433542,9319.414063520559
Litopenaeus vannamei,271.7113582754984,1.6574963136600236,72.98369177582872,19830,0.07787989104736177,1.544358239469184,142.0,0.8191605048006232,0.1808394951993768,1.4183058819947156,0.8925165304221436,1.2658614448752419,24.5477200608281,16244,398.7531646680917,14675.616330465684
Litopenaeus vannamei,122.62144889680286,1.5437977402982603,58.96229635395307,7230,1.9805447787188977,14.31933875013763,122.0,0.7928449649424332,0.20715503505756683,1.0320077839663688,0.9239244561671451,0.9534972305613879,18.598639368503086,5732,106.60740086025969,8694.025541157938
Litopenaeus vannamei,402.8851151597546,1.832997079634097,61.797054201552584,24897,0.013995827645569153,0.3484541208917352,138.0,0.8762612483159844,0.1237387516840156,1.4606927063798714,0.9175745985885222,1.3402945237176926,24.80263471617711,21816,541.0942789681199,13430.485729252165
Litopenaeus vannamei,1222.5589705279174,1.4185125625820607,30.931156049806752,37815,0.14130785990450284,5.343556722288775,126.0,0.8995278285702628,0.10047217142973719,1.760688842524495,0.9867142104484329,1.7372967010969222,26.56919941909934,34016,903.7778874400832,7392.509557635652
Litopenaeus vannamei,236.98570422628555,1.3954968376526342,137.25590910252245,32528,0.12487770107638416,4.0620218606126235,102.0,0.8467858396179265,0.15321416038207347,0.9595186144329161,0.7485467636103497,0.7182445534576463,10.590726908602086,27544,291.7109819705359,12309.222740794354
Litopenaeus vannamei,3918.11890953827,1.211884399469655,97.22106250012632,380924,0.16394284208053658,62.44976317668632,98.0,0.8300491243437593,0.16995087565624067,1.1263058037237508,0.8382248199997171,0.9440974795909777,13.381307556354225,316186,4230.982111013417,10798.503589856635
Litopenaeus vannamei,2322.4536396759568,1.2316518077505034,115.05751569251879,267216,1.2271468508551304,327.9132728981045,114.0,0.8756989739867945,0.12430102601320547,1.4137558941799437,0.7982711648487579,1.128560564458821,19.60656175775593,234001,4587.955057876646,19754.77563684236
Litopenaeus vannamei,2212.3015345679687,1.305631618160227,54.48107952084794,120529,0.1347622647123568,16.242761003515653,135.0,0.8567747973919818,0.1432252026080182,1.3161602228161389,0.9339623818733006,1.2292441366282552,23.125183481982464,103266,2388.0451974504012,10794.39289869115
Litopenaeus vannamei,119.56478347444565,1.8192257393764684,66.9572153283597,8006,1.2063662328982645,9.658168060583506,96.0,0.8558645173674382,0.14413548263256182,1.3090066616001645,0.9060158376644742,1.18598076701805,17.47124532343152,6852,119.71297295615278,10012.39407435876
Litopenaeus vannamei,4037.2224661509185,1.352110929560384,49.20334305800334,198645,1.9072218644413326,378.8600872619485,113.0,0.8229221825435098,0.1770778174564902,1.5526598237073554,0.9457845115500725,1.4684816129684828,23.82211851339295,163469,3894.1778912658324,9645.685676020066
Litopenaeus vannamei,6738.420984756839,1.106251477969515,36.07733950132054,243104,0.22574157167906686,54.87867904146787,103.0,0.9278587646238685,0.07214123537613149,0.5538477313233143,0.975186759517042,0.5401049743750482,8.17300048034049,225566,1843.5510263484828,2735.8798604581525
Litopenaeus vannamei,997.7687785018196,1.3901892677496521,92.50623336789505,92300,0.06467241863473606,5.969264239986138,99.0,0.7924316828695726,0.20756831713042745,0.8437796978653314,0.8487860372559151,0.7161884260681078,10.19362301588369,73141,745.5717810047489,7472.390368079545
Litopenaeus vannamei,149.8147081399237,1.2271077538812838,45.4323801549933,6806,0.022322072724980616,0.15192402696621807,121.0,0.8474259929292435,0.15257400707075652,1.3007531717791982,0.954231468452815,1.241219609201521,21.190514226695964,5768,122.22688605958233,8158.537140787608
Litopenaeus vannamei,493.9872302459035,1.5581440586442763,140.32924833169108,69321,0.6569461280971738,45.54016254582418,90.0,0.9142676221513867,0.08573237784861332,1.188597863146237,0.741662483737012,0.8815384433455433,11.991011828254159,63378,759.9663476510921,15384.331843411943
Litopenaeus vannamei,459.3232119437606,1.6518165015293051,78.99957799766557,36286,0.0738593742931071,2.680061255599684,111.0,0.8727243945231029,0.1272756054768971,1.1746527330899614,0.8790409452852291,1.0325678488772776,16.447435263632794,31668,520.8573799287233,11339.67033202095
Litopenaeus vannamei,1418.6560991114595,1.5444906625249302,122.33156297410393,173546,0.14324117324050772,24.85893265119715,137.0,0.8017589126418536,0.19824108735814638,1.1476749577330971,0.7819772989380072,0.8974557635069188,17.707732544733062,139142,2463.8893217392474,17367.7702671031
Litopenaeus vannamei,2050.7202944011933,1.5142005298417625,58.113306126260916,119174,0.26753244770266954,31.882911922517938,98.0,0.8459640028773636,0.15403599712263638,1.6567951535868524,0.9258261942771755,1.533904351742184,21.13579009676483,100817,2130.8469501855398,10390.724449370817
Litopenaeus vannamei,9104.712439114346,1.7339523543162962,118.24784189415477,1076613,0.2830879728282352,304.7761916905248,164.0,0.8702373321436181,0.1297626678563819,1.4064023210370902,0.7911248341570933,1.112639802988619,25.70773133799501,936909,24085.804860149565,26454.218099932095
Litopenaeus vannamei,826.5673038353995,1.925019008098216,86.244137260579,71287,1.1891199324665807,84.76879262574514,141.0,0.8190013711126662,0.18099862888733376,1.4245016825638914,0.8628131325363031,1.2290787590361856,24.837995734069587,58384,1450.1415429379188,17544.143546557418
Litopenaeus vannamei,1026.963072655704,1.5131602863601403,29.690935409539183,30491,0.5922775686696938,18.059135346307635,115.0,0.8604931871345067,0.13950681286549327,1.5796778510713598,0.9894923046826323,1.5630790775127077,24.01223068769645,26237,630.0088965530919,6134.67916547284
Litopenaeus vannamei,549.2162234819509,1.6726346293245182,43.12803321022017,23687,1.5166476517851881,35.92483292783575,130.0,0.8682914919701292,0.13170850802987077,1.267921713629895,0.9593932056091068,1.2164354773007768,23.37674484744787,20567,480.78951127746035,8754.102495904524
Litopenaeus vannamei,380.02839258385114,1.628825413124498,66.82769949331063,25396,1.4868543460781765,37.760152973001375,107.0,0.8904474315696889,0.10955256843031114,1.1450386756003514,0.9063059531349842,1.0377553682663965,17.349686403864524,22614,392.3458083369923,10324.118302566654
Litopenaeus vannamei,157.97688586876,1.4143251685772764,143.0414421024725,22597,0.010941905866300863,0.2472542468608006,133.0,0.838938540317802,0.16106145968219798,1.1110222052803738,0.7355871696904616,0.8172536794454451,15.538761815329758,18957,294.56830773320627,18646.29158330923
Litopenaeus vannamei,5390.011422410318,1.5949265970384428,61.4831815426023,331395,0.09073850019796692,30.07028527310525,114.0,0.7690343900327994,0.2309656099672006,1.3671096088394175,0.9182776733445709,1.2553862308120667,20.42664158669049,254854,5205.811314934419,9658.256554503685
Litopenaeus vannamei,1501.8652115722257,1.8526300209006874,51.450236999453665,77271,0.019220914858790076,1.485219312053568,98.0,0.8021294215845769,0.1978705784154231,1.4995935124330586,0.9407514691212238,1.410744799906056,19.769648113543575,61981,1225.3425597255443,8158.805133003887
Litopenaeus vannamei,1056.4943644735938,1.5207225503791164,71.42972052321717,75465,0.5998918008081965,45.27083474799055,122.0,0.8998791313452257,0.10012086865477432,1.8719301780837845,0.8959974260279935,1.6772446212671943,25.861917433559892,67909,1756.2569509956188,16623.438894259383
Litopenaeus vannamei,4531.336957498345,1.837358531992447,66.0396105912605,299248,0.10056605926576449,30.094192103161493,97.0,0.8260273778439946,0.1739726221560054,2.1412008389501516,0.9080712722755765,1.9443629700229959,23.622719425133717,247187,5839.229146540528,12886.327371611405
Litopenaeus vannamei,398.7154241403374,1.5026129334198366,27.741786791820598,11061,0.20841740977949555,2.305304969571,103.0,0.9059025563445994,0.09409744365540063,1.2152688446048556,0.9938583975863219,1.2078051465355626,17.980407423088486,10020,180.16368237934662,4518.603281219784
Litopenaeus vannamei,1410.1644111190908,1.3069951781880909,73.75125775965843,104001,0.01929835844297219,2.0070485764275507,98.0,0.8367428091566803,0.1632571908433197,1.7090707512531698,0.8907971826183652,1.5224354101117763,20.87582966814332,87022,1816.6564493811682,12882.586137168855
Litopenaeus vannamei,476.55891788924,1.2368684405894874,26.413876777817723,12588,0.07692694354561479,0.9683563653521989,154.0,0.7933436538455748,0.20665634615442519,1.3045968244563655,0.9968329160176883,1.3004650567502551,26.680039688078704,9987,266.453556364842,5591.19861915521
Litopenaeus vannamei,180.13666858208657,1.2748333388457094,46.734126056035066,8419,0.051169128531603575,0.43079289310757046,131.0,0.8686257161002,0.1313742838998,1.521984420538924,0.9513155576344815,1.4478874577359797,24.936397961420024,7313,182.35987829186465,10123.417943013917
Litopenaeus vannamei,7233.989936445277,1.797829403667699,41.609221673458734,301001,0.4703083410665643,141.5632809693769,95.0,0.8847453104748124,0.11525468952518758,0.9744504701459887,0.9627953434514525,0.9381963750806366,13.202973431446631,266309,3516.070651555121,4860.485959264258
Litopenaeus vannamei,3713.4814638384937,1.3349204021471328,108.30664471615785,402195,0.03498174018402993,14.069480993315915,116.0,0.9036804925637839,0.09631950743621609,1.3669156372268954,0.8133931158358064,1.1118397692486712,18.459755059162013,363456,6709.308734782789,18067.435639890376
Litopenaeus vannamei,823.4519039331104,1.538264871211018,59.693552063884226,49155,0.07275480494341352,3.5762624369934914,152.0,0.8988275386223097,0.10117246137769031,1.5389619982208353,0.9222864433768994,1.4193637878313003,27.67472421081508,44182,1222.724665082232,14848.768449523855
Litopenaeus vannamei,1653.790692100545,1.1828066486997675,63.66749475205646,105293,0.38429132339996563,40.46318631475258,127.0,0.8513868874135155,0.14861311258648446,1.745820099532894,0.9133848117553935,1.5946055629706348,25.84156512926515,89645,2316.5671060129744,14007.619688986222
Litopenaeus vannamei,5767.869054577618,1.5477647371767513,46.11452836539833,265983,1.3482129616878886,358.6017281886297,107.0,0.8568763872767104,0.14312361272328955,1.5333027013297156,0.9527034564615078,1.460782783358587,22.517363473536385,227915,5132.044896071045,8897.644602382301
Litopenaeus vannamei,4799.236828738623,1.5474835052803608,30.41828292530299,145985,0.035236638478191806,5.144020668238831,126.0,0.7680906594521416,0.2319093405478584,1.4127585686147512,0.9878630462473214,1.3956119832037734,23.694617413866993,112130,2656.877450616906,5536.04155291334
Litopenaeus vannamei,1490.2618233034111,1.2413586490179738,45.063711012519384,67157,1.92319986404138,129.15633326942697,101.0,0.91399289528951,0.08600710471049,1.3302309704966135,0.9550572873319566,1.2704467822074517,20.19987614662545,61381,1239.8885977560167,8319.938002622916
Litopenaeus vannamei,693.4602291513427,1.8096769193855085,71.26651218605394,49420,0.010475430652197052,0.5176957828315782,97.0,0.9080006234776565,0.09199937652234347,1.6244575594909936,0.8963630127032391,1.4561036720338982,20.129051270486627,44873,903.2509176605464,13025.273544035046
Litopenaeus vannamei,3379.5228464121624,1.708885660648459,62.75873701194781,212095,0.019336034034675993,4.101076138584604,110.0,0.9290692577292718,0.07093074227072815,1.8812618708434203,0.9154204290932368,1.7221455490442295,24.112093334521788,197051,4751.312103660853,14059.12112328235
Litopenaeus vannamei,2698.546019129897,1.7029414094652418,33.32912054987362,89940,0.10385855010830311,9.341037996740782,105.0,0.8228213737638022,0.17717862623619784,1.4985862192364892,0.9813427699682831,1.470626751421833,21.470978152236327,74005,1588.9597381562494,5888.206934001385
Litopenaeus vannamei,3444.4538936662834,1.4892246544666439,121.10536123526812,417142,0.2764423281587605,115.31570565280168,145.0,0.8041309262640969,0.19586907373590312,1.4510336856534467,0.7847239908329994,1.1386609446390885,23.392573079193234,335437,7846.734535965341,22780.77970616486
Litopenaeus vannamei,2741.909821909233,1.362263601748859,56.94782908783431,156146,0.4036234838903516,63.02419251554284,122.0,0.8370667691917475,0.1629332308082525,1.0353881409891397,0.9284368628432511,0.9612925174450626,17.15757878793287,130705,2242.581335476766,8178.902593941703
Litopenaeus vannamei,248.32772031157506,1.3184896688434598,70.8502733576889,17594,0.9220529847093034,16.222600212975482,135.0,0.840845353627008,0.15915464637299204,1.456773755039314,0.8972953876787768,1.3071563712882688,24.69071445681974,14794,365.27442967419125,14709.369909081595
Litopenaeus vannamei,4830.058002540562,1.2021285857217971,56.513308957646984,272963,0.1648906780957157,45.009054165040844,104.0,0.9048564382460952,0.09514356175390482,0.9868656661649312,0.9294101879348707,0.9172030042568201,13.7919067413399,246992,3406.4906298570245,7052.690936765655
Litopenaeus vannamei,1711.6317554169304,1.4153853982983005,48.052064110592866,82247,1.675502200706686,137.8050295015228,131.0,0.9030644773555669,0.09693552264443306,1.1931490098485624,0.948363376392272,1.1315388235190789,22.51996925035367,74274,1672.6481961007687,9772.243304129013
Litopenaeus vannamei,127.22527063083619,1.6794670009783303,31.446544317464856,4001,0.11521054375508517,0.46095738556409577,124.0,0.8371050135893998,0.16289498641060018,1.092377256695264,0.9855597407288788,1.0766030458867084,19.186464499462495,3349,64.2554696086999,5050.527249035852
Litopenaeus vannamei,109.91146355810487,1.555514810609526,60.51513246642028,6651,0.22170537714000538,1.4745624633581758,121.0,0.8474027191413408,0.1525972808586592,1.5536297606982266,0.9204461032752186,1.430032459167093,23.455052963257558,5636,132.1926785009196,12027.196638231984
Litopenaeus vannamei,460.52138576755414,1.472615401416899,67.8283036586403,31236,0.4302456434966436,13.43915292026116,125.0,0.9227453994236701,0.07725460057632993,0.9336604461903608,0.9040645998046457,0.8440893576385154,15.503269887041563,28823,446.850747954199,9703.148686774444
Litopenaeus vannamei,686.1268877511222,1.576980568741143,64.54084184485971,44283,0.010039935541496273,0.44459846558407945,106.0,0.8666496046286777,0.13335039537132232,1.3379996157393024,0.9114285142675143,1.2194910018637772,18.476617963764408,38378,709.0956442133505,10334.759603103614
Litopenaeus vannamei,209.78225939986746,1.4457821597361262,60.23484792760931,12636,0.14969413042261756,1.8915350320201956,98.0,0.7957666758736419,0.20423332412635808,1.6324862734012957,0.9210739406421551,1.503640564885958,20.798503357028743,10055,209.128951254924,9968.857798232682
Litopenaeus vannamei,283.62868024441394,2.0870202705725407,39.569336493866224,11223,0.03320977197736979,0.3727132709020211,109.0,0.8159209431806462,0.18407905681935377,1.372061847358533,0.9673646862537396,1.3272841784907137,20.528086270213663,9157,187.9756859763465,6627.527435320028
Litopenaeus vannamei,179.58308154109494,1.3130638071334122,88.05275655836857,15813,0.17967924061424867,2.841267831833114,125.0,0.8879388920158069,0.11206110798419311,1.5763346254931276,0.8587618253092544,1.3536960002866583,23.215509318158766,14041,325.9689663362673,18151.42960789845
Litopenaeus vannamei,1431.874559073056,1.7904819288657106,57.329750556483255,82089,0.04065606363351567,3.3374156076116677,111.0,0.8771366988640519,0.12286330113594812,1.333552958406724,0.9275813587534775,1.2369788651286286,19.655606639244628,72003,1415.2626448455308,9883.9848496346
Litopenaeus vannamei,6069.663646710227,1.4519536615691189,146.93312516150974,891835,0.1694810542673413,151.14913603251432,107.0,0.8272762441841428,0.1727237558158572,1.1546766000551554,0.7268697996382182,0.8392995489290298,12.99877415932537,737794,9590.417582105301,15800.575024125646
Litopenaeus vannamei,912.1351906166243,1.2395960068274783,67.8781541235681,61914,0.7992203548734055,49.48292905163203,131.0,0.9035895147188195,0.09641048528118046,1.3371484352568566,0.9039529347632075,1.2087192522644663,22.829058760917484,55945,1277.1716923795286,14001.999983315316
Litopenaeus vannamei,287.8049042597044,1.0176740454901583,57.92120164960531,16670,0.06088384641284128,1.0149337197020643,137.0,0.9019561724187652,0.09804382758123475,1.495290571010956,0.9262565083048842,1.3850226232058247,25.17518996888839,15036,378.5341563722058,13152.456777825812
Litopenaeus vannamei,6928.82718121173,1.736801740285834,66.55101946316361,461121,0.8356302558253536,385.32665919644285,156.0,0.8008259078611277,0.19917409213887227,1.6038281913891343,0.9069257164025135,1.4545530314621382,29.110278719153786,369278,10749.785504851672,15514.58165099122
Litopenaeus vannamei,145.0534747176641,1.3823432604203074,28.14347977237627,4082,0.7765546081213014,3.1698959103511526,139.0,0.8566233699445869,0.14337663005541312,0.7909467338169767,0.9929586053098771,0.7853773656853078,16.371905155300986,3497,57.252552328087546,3946.9962673783184
Litopenaeus vannamei,139.0652883015959,1.849912215106005,144.134349155077,20044,0.12376699785236522,2.4807857049528086,138.0,0.8910454347407563,0.10895456525924374,1.8599392924355997,0.7331390578926276,1.363594140593716,25.137930176784344,17860,448.96343295736835,32284.363584943298
Litopenaeus vannamei,7633.647297564605,1.3574123609340616,121.0661760082746,924176,0.015033291003692396,13.893406746628424,132.0,0.9253660470401408,0.0746339529598592,2.1257474759195962,0.7848117657414648,1.6683116300969203,26.87798599672147,855201,22986.080502382196,30111.530709200495
Litopenaeus vannamei,471.2193089151186,1.6394468913232672,77.52964901776292,36533,0.015952490684088234,0.5827923421617954,122.0,0.8617296285212563,0.13827037147874366,1.8215272392183919,0.8823335862002111,1.6071946613409334,24.99445377623765,31482,786.8753937835137,16698.70862454948
Litopenaeus vannamei,109.777274892876,1.290139346816055,88.19228304163022,9682,0.013385436243310523,0.12959779370773247,121.0,0.8407650194910687,0.15923498050893126,1.3038823938979003,0.8584492859867483,1.1193169100523446,19.361577738576695,8140,157.6032427920143,14356.636466500771
Litopenaeus vannamei,370.2759736965738,1.4858676761854452,28.830234408247414,10675,0.020002368572979573,0.21352528451655695,128.0,0.9098677650196387,0.09013223498036127,1.6657503808786172,0.9914202749255258,1.651458700567978,26.187320529603156,9713,254.35744430403545,6869.401807649315
Litopenaeus vannamei,155.27753002779485,1.4272089664174972,53.00839243438659,8231,0.43616739055170195,3.5900937916310585,131.0,0.888563447721969,0.11143655227803095,1.2873616841537792,0.9372612009469741,1.2065941581430901,22.50019046327239,7314,164.56639304837424,10598.210379757886
Litopenaeus vannamei,520.130367767887,1.8217813429504193,63.81566620133143,33192,0.10713607639673028,3.5560606477602716,126.0,0.9168252662376501,0.08317473376234985,1.2193495770216103,0.9130529077090176,1.113330676813342,20.132115517968025,30431,612.640407327285,11778.593316064202
Litopenaeus vannamei,583.195783148046,1.5064867761594782,34.51649934871275,20130,0.04941900062131299,0.9948044825070306,118.0,0.8092837038998286,0.19071629610017138,1.5066938035897601,0.9786830414588834,1.47457567424448,23.327433024108583,16291,380.0272113957529,6516.288738310062
Litopenaeus vannamei,5381.857929662708,1.4646899170932444,51.60507899275609,277731,0.5472870208759492,151.99857159489824,134.0,0.7933616160064931,0.20663838399350687,1.4177428383565664,0.9404046230562264,1.3332519194953714,24.552431511603,220341,5409.907311698116,10052.118399262848
Litopenaeus vannamei,132.93240021752206,1.5324396106949183,29.138854984685167,3873,0.025023116241941333,0.09691452920503879,126.0,0.8588663548896428,0.1411336451103572,1.5653885784975232,0.9907289648343052,1.5508758059382957,25.120195693766078,3326,83.54977087746597,6285.1321980759
Litopenaeus vannamei,2478.4098146840497,1.3268081678491719,82.33567004707037,204062,1.4663135897114568,299.2188837436993,135.0,0.9089118780809251,0.0910881219190749,0.5,0.8715680990945623,0.43578404954728117,9.870720259551879,185474,1830.7619694201253,7386.841185720179
Litopenaeus vannamei,170.10014608021706,1.7015264701005084,56.038984625846055,9532,0.02026590058292258,0.19317456435641805,122.0,0.7724014923549916,0.22759850764500844,0.6717358600848046,0.9304726744381049,0.6250318622490887,10.913678356924182,7363,80.35741374203275,4724.123734975349
Litopenaeus vannamei,2698.6262862487033,1.256664519560451,27.895781657840846,75280,0.2879684695658789,21.678266388919365,139.0,0.8246045141101437,0.17539548588985632,1.4119613530018076,0.9935134490864365,1.4028025937975772,25.805250154926664,62076,1601.8867086172277,5935.93383707817
Litopenaeus vannamei,1794.983184760399,1.437986511078051,95.89128714989988,172123,1.1765131711740286,202.50497656198735,122.0,0.9005967743666716,0.09940322563332837,1.4900093836039516,0.8412035167842242,1.2534011335291384,22.410644345782195,155013,3473.9412119727353,19353.6142369849
Litopenaeus vannamei,1616.6326016232076,1.340739062671276,75.95098999187455,122785,0.17484239345563274,21.468023280449867,126.0,0.8327423255501623,0.16725767444983775,2.068268355633899,0.885869782418201,1.8322164381878525,27.179685765644386,102248,2779.068510165607,17190.476719170674
Litopenaeus vannamei,1186.2900505947136,1.9494149761182304,44.33891077934834,52599,1.2191443266541486,64.12577243768156,111.0,0.8274741914878807,0.1725258085121193,2.2155008872914745,0.9566808398542597,2.1195272495518656,26.99627273748919,43524,1174.9857746264795,9904.709004660646
Litopenaeus vannamei,182.36021523035853,1.8189557201953928,118.23573147800309,21561,0.014394860721482309,0.31036759201588004,149.0,0.8649099927914021,0.13509000720859787,0.968080376412057,0.791151961489273,0.7658986886776726,16.317095519717654,18648,304.2811972516948,16685.722643358637
